amount,category,type,hour,location_distance,previous_transactions,is_fraud
48027.8,Shopping,INCOME,12,573.91,11,1
87614.38,Salary,EXPENSE,9,47.08,2,1
54330.83,Travel,EXPENSE,18,330.42,16,1
58311.52,Bills,EXPENSE,7,338.87,19,1
49303.55,Bills,EXPENSE,15,699.26,6,0
41110.01,Bills,EXPENSE,18,303.46,4,0
93289.28,Bills,EXPENSE,10,93.22,12,1
80924.68,Other,INCOME,6,239.07,12,1
11574.57,Entertainment,INCOME,12,457.51,13,0
988.52,Shopping,EXPENSE,9,324.6,20,0
93125.42,Other,INCOME,21,635.02,7,1
63923.32,Bills,EXPENSE,1,227.65,5,1
79134.95,Salary,INCOME,10,912.41,15,1
26439.52,Other,INCOME,3,779.48,9,1
89695.66,Other,EXPENSE,18,303.47,14,1
21760.79,Food,EXPENSE,11,387.02,10,0
16261.68,Food,INCOME,19,779.45,18,1
36019.87,Entertainment,INCOME,15,413.56,3,0
5169.94,Entertainment,INCOME,12,306.67,14,0
67377.41,Shopping,INCOME,10,461.33,16,1
45618.88,Travel,INCOME,21,576.62,9,0
26872.9,Salary,EXPENSE,6,579.97,19,0
95665.99,Bills,INCOME,23,416.86,13,1
59033.77,Entertainment,EXPENSE,20,717.83,13,1
51964.33,Bills,INCOME,1,624.8,14,1
89042.55,Bills,INCOME,14,40.88,20,1
56521.83,Other,INCOME,4,376.25,15,1
18414.58,Salary,INCOME,2,670.08,2,1
43808.59,Travel,INCOME,3,130.02,19,1
18783.76,Other,EXPENSE,13,539.64,20,0
28777.59,Travel,EXPENSE,6,684.41,7,0
14352.6,Entertainment,EXPENSE,8,279.92,0,0
81448.81,Food,INCOME,18,984.91,8,1
68021.09,Food,INCOME,19,343.79,4,1
43792.72,Bills,INCOME,4,598.79,2,1
34396.27,Bills,EXPENSE,1,785.47,8,1
88583.84,Entertainment,INCOME,9,531.71,10,1
11688.97,Entertainment,EXPENSE,8,166.72,11,0
90456.2,Entertainment,EXPENSE,10,247.58,14,1
99336.12,Travel,INCOME,10,800.71,15,1
97094.23,Bills,INCOME,17,396.89,5,1
72224.57,Travel,EXPENSE,3,249.11,2,1
3466.56,Food,INCOME,17,401.28,13,0
95144.48,Other,EXPENSE,17,811.11,18,1
48429.41,Entertainment,INCOME,6,826.37,2,1
15792.67,Shopping,INCOME,13,173.68,3,0
66669.98,Bills,INCOME,9,114.86,0,1
76036.16,Entertainment,EXPENSE,15,4.49,10,1
4180.68,Entertainment,INCOME,9,338.48,2,0
2169.16,Salary,EXPENSE,23,703.31,0,1
88750.33,Shopping,INCOME,11,947.12,2,1
53006.24,Entertainment,EXPENSE,21,864.89,2,1
88810.19,Bills,INCOME,4,874.45,10,1
1839.75,Food,INCOME,5,405.75,18,0
27613.7,Other,EXPENSE,7,867.72,12,1
53478.65,Other,INCOME,9,734.94,6,1
57307.85,Shopping,INCOME,4,902.09,17,1
53514.13,Salary,EXPENSE,13,48.97,2,1
33590.52,Entertainment,EXPENSE,7,134.58,15,0
74165.59,Entertainment,INCOME,16,703.69,19,1
746.38,Shopping,EXPENSE,23,106.86,13,0
98122.6,Bills,EXPENSE,0,617.43,11,1
13113.05,Food,EXPENSE,17,723.82,11,1
22723.13,Travel,INCOME,0,831.34,18,1
19810.53,Bills,INCOME,16,161.53,3,0
96468.42,Salary,INCOME,10,810.55,2,1
21140.71,Entertainment,INCOME,2,282.42,5,1
90408.57,Bills,INCOME,14,302.7,3,1
96319.06,Travel,INCOME,17,810.7,7,1
15887.21,Travel,INCOME,19,79.73,17,0
7055.48,Shopping,INCOME,23,449.53,20,0
78950.9,Bills,EXPENSE,8,297.07,20,1
62984.97,Shopping,INCOME,19,896.74,16,1
60379.95,Other,INCOME,11,476.55,10,1
75280.7,Other,INCOME,7,894.33,20,1
15711.34,Entertainment,EXPENSE,7,270.21,17,0
64088.71,Travel,INCOME,15,581.18,13,1
62667.1,Salary,EXPENSE,18,287.08,19,1
69915.22,Bills,EXPENSE,15,415.2,9,1
40581.48,Salary,EXPENSE,4,365.97,19,1
3353.64,Bills,EXPENSE,1,595.43,2,1
26879.59,Other,EXPENSE,3,678.77,4,1
10917.88,Salary,EXPENSE,14,184.35,5,0
91148.69,Shopping,INCOME,10,421.1,0,1
63431.73,Entertainment,INCOME,4,918.41,7,1
33029.42,Entertainment,INCOME,14,801.13,5,1
53893.46,Travel,INCOME,19,417.26,13,1
48155.88,Bills,EXPENSE,11,249.2,19,1
16922.63,Bills,EXPENSE,23,301.19,7,0
1109.25,Salary,EXPENSE,4,605.11,0,1
70331.94,Salary,EXPENSE,13,300.61,14,1
86473.29,Salary,INCOME,9,145.65,16,1
84211.37,Salary,INCOME,10,259.81,1,1
28449.81,Salary,EXPENSE,3,400.55,15,1
72425.63,Salary,EXPENSE,23,432.87,11,1
26800.56,Entertainment,EXPENSE,19,196.45,7,0
40054.54,Food,INCOME,10,853.67,18,1
79128.89,Salary,INCOME,5,513.38,17,1
33470.67,Travel,EXPENSE,16,98.61,7,0
93428.66,Travel,INCOME,10,248.55,6,1
98576.74,Bills,INCOME,3,845.13,4,1
47591.53,Shopping,EXPENSE,20,570.06,11,1
81902.23,Travel,EXPENSE,7,230.15,1,1
7308.66,Food,EXPENSE,7,821.5,10,1
2882.31,Salary,EXPENSE,11,947.21,10,1
49890.7,Other,INCOME,20,997.67,1,1
15273.65,Salary,INCOME,10,393.27,2,0
62083.95,Shopping,INCOME,2,131.6,7,1
81275.51,Bills,EXPENSE,18,91.13,7,1
73289.37,Shopping,EXPENSE,11,715.5,7,1
31040.53,Shopping,EXPENSE,19,712.95,15,1
69216.05,Other,INCOME,11,496.18,3,1
39263.57,Other,EXPENSE,5,958.79,20,1
98067.12,Bills,EXPENSE,0,839.9,13,1
41081.21,Other,EXPENSE,21,669.61,17,0
89183.14,Salary,INCOME,7,315.94,0,1
127.55,Bills,EXPENSE,10,41.54,4,0
60730.98,Salary,INCOME,16,808.68,20,1
44566.99,Food,INCOME,6,685.84,13,0
93330.49,Food,EXPENSE,3,44.13,9,1
41788.9,Food,EXPENSE,23,216.55,4,0
51368.75,Entertainment,EXPENSE,17,593.9,1,1
97382.43,Bills,EXPENSE,12,938.27,17,1
40792.8,Entertainment,INCOME,22,535.66,11,0
81739.16,Shopping,INCOME,19,45.75,11,1
66100.79,Bills,INCOME,12,758.75,17,1
38050.34,Travel,EXPENSE,0,479.17,4,1
15701.47,Food,EXPENSE,21,668.76,9,0
63245.75,Bills,EXPENSE,11,419.97,0,1
22366.45,Salary,EXPENSE,17,221.95,12,0
95232.38,Entertainment,INCOME,3,641.54,11,1
60776.11,Travel,INCOME,14,891.7,8,1
26380.38,Food,INCOME,12,526.86,13,0
6884.39,Entertainment,INCOME,15,893.22,2,1
35464.63,Food,INCOME,21,607.62,11,0
20762.46,Shopping,EXPENSE,2,503.78,20,1
20990.43,Travel,EXPENSE,23,32.37,11,0
96134.42,Bills,INCOME,6,240.23,15,1
48236.99,Travel,EXPENSE,21,200.06,12,0
55743.09,Food,EXPENSE,13,107.73,9,1
67346.1,Food,EXPENSE,4,262.62,1,1
37526.1,Other,INCOME,10,321.25,1,0
29613.95,Food,EXPENSE,21,563.59,17,0
56824.45,Bills,INCOME,20,458.25,16,1
13553.71,Bills,EXPENSE,12,214.56,6,0
77205.31,Travel,EXPENSE,21,59.44,0,1
29140.42,Shopping,EXPENSE,19,307.21,7,0
49197.27,Salary,INCOME,3,437.68,18,1
64399.61,Shopping,INCOME,13,754.59,4,1
49678.25,Travel,INCOME,3,521.87,12,1
33715.53,Bills,INCOME,20,404.22,0,1
25018.68,Travel,EXPENSE,9,38.95,12,0
45188.21,Other,EXPENSE,5,359.43,11,0
73671.05,Other,INCOME,3,923.03,20,1
86212.63,Food,INCOME,2,412.82,13,1
54249.38,Food,EXPENSE,6,579.11,15,1
29426.59,Shopping,INCOME,20,614.21,18,0
79975.75,Bills,EXPENSE,10,140.54,12,1
82921.32,Other,INCOME,9,302.93,0,1
79934.51,Shopping,EXPENSE,8,536.69,12,1
7096.13,Other,INCOME,7,462.02,9,0
22675.06,Food,EXPENSE,17,31.57,4,0
38095.81,Entertainment,EXPENSE,8,787.99,19,1
66970.14,Bills,EXPENSE,12,85.27,8,1
78262.01,Food,EXPENSE,3,814.58,19,1
31567.08,Bills,EXPENSE,9,726.28,13,1
66924.61,Travel,INCOME,2,968.82,7,1
28126.32,Travel,EXPENSE,16,103.64,17,0
31239.44,Shopping,EXPENSE,22,703.87,5,1
11628.63,Other,EXPENSE,9,311.82,1,0
41436.35,Entertainment,INCOME,1,806.67,12,1
29626.42,Other,INCOME,16,212.68,0,1
26304.48,Other,INCOME,12,271.77,15,0
76468.82,Bills,INCOME,21,976.72,19,1
5512.53,Salary,INCOME,0,222.48,14,1
61842.78,Entertainment,INCOME,0,604.27,7,1
10698.94,Travel,INCOME,23,969.67,19,1
18622.92,Salary,INCOME,9,70.81,12,1
16824.58,Other,INCOME,11,233.74,2,0
55674.3,Shopping,INCOME,12,241.44,1,1
99645.26,Entertainment,INCOME,20,332.29,13,1
16616.07,Travel,INCOME,1,388.5,9,1
28125.84,Shopping,INCOME,14,599.45,17,0
63575.98,Entertainment,INCOME,16,252.33,2,1
89823.4,Travel,INCOME,3,25.35,1,1
45626.69,Bills,EXPENSE,2,444.52,7,1
31354.2,Shopping,EXPENSE,6,815.87,1,1
10371.18,Food,INCOME,3,573.73,13,1
99270.41,Shopping,EXPENSE,5,921.91,8,1
8658.79,Other,INCOME,10,849.21,13,1
22783.59,Travel,INCOME,21,564.64,13,0
92565.5,Shopping,EXPENSE,7,567.55,3,1
67986.62,Other,EXPENSE,23,234.14,7,1
87649.59,Other,EXPENSE,9,617.19,18,1
38503.44,Bills,INCOME,6,719.34,3,1
61361.69,Salary,INCOME,7,103.77,14,1
56814.11,Shopping,INCOME,22,913.04,8,1
71779.81,Travel,EXPENSE,23,811.79,11,1
37642.77,Shopping,EXPENSE,19,153.43,15,1
38832.63,Bills,EXPENSE,8,701.3,7,1
20115.78,Food,INCOME,19,390.52,1,0
36560.86,Entertainment,EXPENSE,15,872.71,10,1
12573.27,Salary,EXPENSE,12,136.25,0,0
81156.12,Entertainment,EXPENSE,11,750.12,12,1
20902.16,Entertainment,INCOME,0,101.62,9,1
62857.79,Shopping,INCOME,15,4.9,7,1
23771.84,Salary,EXPENSE,15,695.61,3,0
98557.18,Bills,EXPENSE,11,322.15,19,1
64862.28,Shopping,EXPENSE,19,923.92,12,1
758.44,Salary,EXPENSE,3,667.22,1,1
32703.96,Food,INCOME,2,846.09,14,1
25829.41,Shopping,EXPENSE,4,947.56,7,1
67274.97,Entertainment,EXPENSE,20,763.78,16,1
66617.64,Bills,EXPENSE,21,686.6,17,1
47833.23,Travel,EXPENSE,2,61.36,8,1
49404.33,Bills,EXPENSE,20,991.86,11,1
72477.7,Food,EXPENSE,4,987.83,16,1
87884.71,Food,INCOME,6,750.65,16,1
39793.64,Shopping,EXPENSE,15,384.41,20,1
97476.01,Travel,EXPENSE,4,189.58,8,1
69043.28,Bills,EXPENSE,13,506.74,10,1
60968.45,Food,INCOME,14,434.55,0,1
14776.83,Other,EXPENSE,22,571.57,7,0
97752.21,Travel,EXPENSE,20,805.04,14,1
17521.75,Entertainment,EXPENSE,14,583.17,19,0
56788.66,Other,EXPENSE,5,313.02,19,1
25763.44,Shopping,INCOME,7,801.43,20,1
70362.29,Entertainment,INCOME,16,112.97,3,1
78326.21,Travel,EXPENSE,1,426.09,0,1
51997.74,Shopping,INCOME,15,85.17,10,1
34804.61,Salary,EXPENSE,20,909.85,5,1
53088.13,Entertainment,EXPENSE,5,922.29,18,1
15236.81,Salary,INCOME,12,953.72,14,1
41275.01,Salary,INCOME,12,724.85,6,1
32433.89,Shopping,EXPENSE,17,796.3,5,1
34502.82,Entertainment,INCOME,14,769.56,14,1
79675.71,Travel,INCOME,15,852.71,10,1
6791.43,Salary,EXPENSE,8,719.81,8,1
7395.37,Bills,EXPENSE,12,963.18,14,1
71062.88,Bills,EXPENSE,11,392.94,20,1
43137.31,Food,EXPENSE,11,948.07,9,1
16078.75,Travel,EXPENSE,0,543.04,11,1
24962.01,Salary,EXPENSE,18,964.01,20,1
63767.51,Travel,INCOME,7,961.55,5,1
3979.57,Bills,EXPENSE,2,171.76,14,1
42704.58,Shopping,INCOME,17,348.94,5,1
13416.75,Food,INCOME,0,550.41,4,1
25375.76,Salary,EXPENSE,13,681.88,5,0
69833.8,Other,EXPENSE,20,395.56,2,1
73150.32,Shopping,INCOME,10,91.37,0,1
36375.05,Food,EXPENSE,16,114.82,9,0
76869.92,Salary,EXPENSE,4,429.27,5,1
4813.26,Travel,INCOME,0,996.03,4,1
32257.77,Travel,EXPENSE,0,705.39,6,1
68296.14,Other,INCOME,6,995.76,10,1
57452.85,Bills,EXPENSE,17,30.14,19,1
41583.51,Bills,EXPENSE,3,422.03,13,1
83623.03,Bills,INCOME,0,248.73,0,1
27880.89,Shopping,EXPENSE,0,389.53,13,1
58049.47,Food,EXPENSE,21,546.6,9,1
33162.22,Food,EXPENSE,10,728.87,3,1
29967.4,Entertainment,INCOME,22,169.96,0,1
29607.03,Food,INCOME,0,317.85,0,1
96434.16,Bills,INCOME,3,730.81,6,1
83653.9,Salary,INCOME,11,159.8,7,1
13359.25,Other,EXPENSE,10,503.21,17,0
45630.11,Bills,INCOME,7,349.84,8,0
95466.97,Other,INCOME,15,995.06,5,1
74627.9,Salary,EXPENSE,19,364.13,3,1
91467.81,Other,EXPENSE,10,319.34,13,1
46327.53,Salary,EXPENSE,12,40.38,2,0
27672.22,Entertainment,EXPENSE,7,19.87,11,0
53387.99,Other,EXPENSE,22,759.23,15,1
54379.68,Food,INCOME,4,178.09,7,1
70266.69,Salary,INCOME,21,730.84,19,1
4567.3,Salary,INCOME,18,406.77,10,0
59978.46,Other,EXPENSE,3,680.62,14,1
79758.22,Travel,EXPENSE,22,305.45,10,1
97158.01,Bills,INCOME,10,767.05,3,1
38936.01,Entertainment,INCOME,16,570.44,1,0
10947.52,Shopping,EXPENSE,5,116.29,6,0
70946.52,Entertainment,INCOME,1,7.76,16,1
45877.71,Salary,EXPENSE,4,671.62,20,1
51645.69,Entertainment,EXPENSE,0,686.86,15,1
90255.26,Salary,EXPENSE,23,246.42,18,1
63923.16,Entertainment,EXPENSE,14,105.13,10,1
93507.38,Other,EXPENSE,6,520.87,15,1
88198.72,Salary,INCOME,4,513.36,20,1
56104.11,Entertainment,INCOME,16,651.96,17,1
25857.36,Travel,INCOME,12,696.68,1,0
89659.68,Food,EXPENSE,15,237.21,18,1
58260.12,Entertainment,INCOME,8,312.63,20,1
86961.35,Shopping,INCOME,3,850.0,1,1
58173.96,Other,EXPENSE,23,426.04,12,1
92628.88,Shopping,EXPENSE,9,768.59,11,1
10957.06,Bills,EXPENSE,23,259.12,10,0
91964.34,Travel,INCOME,20,636.83,18,1
46233.02,Entertainment,INCOME,11,506.28,10,0
75644.97,Salary,INCOME,10,416.64,17,1
47721.29,Shopping,EXPENSE,9,677.19,15,1
69357.69,Food,INCOME,20,669.92,14,1
38823.55,Salary,EXPENSE,10,657.59,20,0
49218.36,Entertainment,EXPENSE,12,583.87,4,0
71563.88,Entertainment,INCOME,9,13.65,6,1
58807.47,Shopping,EXPENSE,17,333.03,1,1
22459.62,Other,EXPENSE,21,801.16,10,1
45887.15,Shopping,INCOME,3,284.74,14,1
59443.84,Food,EXPENSE,4,968.58,7,1
48755.52,Shopping,INCOME,19,329.74,1,1
71050.6,Shopping,INCOME,11,694.86,1,1
14922.21,Food,INCOME,3,470.26,2,1
97438.78,Shopping,INCOME,18,274.09,15,1
11160.15,Travel,EXPENSE,17,563.72,19,0
63505.02,Bills,EXPENSE,13,324.93,14,1
10381.63,Travel,EXPENSE,4,906.35,17,1
65638.71,Salary,EXPENSE,11,386.2,9,1
69512.72,Travel,EXPENSE,8,370.98,10,1
34043.93,Shopping,EXPENSE,4,969.53,6,1
42898.96,Bills,INCOME,15,768.16,19,1
31195.76,Other,EXPENSE,7,646.17,15,0
98617.09,Entertainment,EXPENSE,8,678.37,13,1
51978.88,Salary,EXPENSE,12,565.57,4,1
42437.68,Entertainment,EXPENSE,5,946.95,5,1
56445.17,Shopping,INCOME,21,23.36,3,1
60568.94,Bills,INCOME,0,917.69,2,1
67837.61,Travel,EXPENSE,1,207.21,6,1
61179.56,Bills,INCOME,19,475.62,5,1
38270.14,Salary,EXPENSE,17,649.05,7,0
81798.86,Entertainment,EXPENSE,23,596.27,18,1
78330.5,Entertainment,EXPENSE,3,2.44,10,1
48064.37,Travel,EXPENSE,13,42.12,1,0
12636.04,Travel,EXPENSE,20,463.3,8,0
77951.41,Shopping,INCOME,19,559.66,15,1
53568.01,Bills,EXPENSE,17,933.53,1,1
15115.05,Salary,EXPENSE,2,980.85,5,1
57713.3,Food,INCOME,8,415.96,13,1
57980.01,Travel,INCOME,15,408.35,18,1
69276.41,Food,INCOME,8,439.96,20,1
81666.13,Shopping,EXPENSE,11,461.03,14,1
69502.94,Bills,INCOME,17,906.14,8,1
410.17,Salary,INCOME,13,318.08,14,0
86759.35,Bills,EXPENSE,4,904.88,16,1
45403.34,Travel,INCOME,4,398.89,1,1
13676.27,Other,EXPENSE,12,687.02,2,0
75601.15,Shopping,EXPENSE,14,26.85,10,1
49294.53,Salary,INCOME,1,334.69,12,1
1106.92,Travel,EXPENSE,22,839.33,20,1
30596.16,Bills,INCOME,20,64.1,14,0
19131.27,Food,EXPENSE,8,133.54,11,0
37339.41,Salary,INCOME,2,838.45,0,1
60412.83,Entertainment,INCOME,17,19.72,14,1
70260.01,Bills,EXPENSE,22,514.44,12,1
89846.29,Shopping,EXPENSE,1,479.54,20,1
94907.82,Bills,INCOME,1,284.98,7,1
54819.78,Shopping,INCOME,19,379.31,4,1
29402.4,Food,EXPENSE,10,974.45,2,1
82876.29,Food,EXPENSE,21,468.98,3,1
73704.08,Food,EXPENSE,0,372.22,4,1
28941.54,Bills,EXPENSE,21,762.6,20,1
68283.64,Travel,EXPENSE,2,11.96,5,1
88575.31,Shopping,INCOME,8,648.42,20,1
93710.18,Salary,EXPENSE,19,422.26,19,1
98777.02,Salary,INCOME,8,831.42,5,1
38388.61,Salary,INCOME,21,648.45,1,0
40476.13,Food,INCOME,23,211.19,9,0
79344.85,Salary,INCOME,2,900.46,6,1
93746.32,Entertainment,EXPENSE,14,789.41,12,1
77156.07,Salary,INCOME,12,533.57,12,1
529.61,Entertainment,INCOME,10,496.4,2,0
45807.62,Entertainment,EXPENSE,11,520.96,19,0
51645.31,Food,INCOME,8,588.23,1,1
21183.32,Other,INCOME,16,400.77,9,0
67400.35,Bills,INCOME,8,330.7,18,1
55806.22,Travel,EXPENSE,8,373.89,7,1
97402.73,Salary,EXPENSE,3,901.36,2,1
5722.54,Salary,INCOME,22,861.6,17,1
67758.93,Entertainment,INCOME,19,222.37,5,1
35728.74,Entertainment,INCOME,3,500.08,6,1
65925.0,Salary,EXPENSE,20,275.0,17,1
75947.99,Travel,EXPENSE,21,858.43,8,1
61639.15,Bills,EXPENSE,0,334.95,10,1
82632.12,Other,INCOME,17,864.46,19,1
6470.56,Other,INCOME,15,971.74,8,1
54006.25,Bills,INCOME,12,4.92,5,1
93550.77,Food,INCOME,23,547.64,8,1
98667.33,Travel,EXPENSE,8,429.78,14,1
33628.11,Food,INCOME,11,800.61,19,1
18133.87,Bills,INCOME,19,919.48,16,1
45526.85,Entertainment,INCOME,15,330.64,8,0
25835.34,Bills,INCOME,2,235.6,0,1
61057.15,Travel,EXPENSE,13,994.72,0,1
96257.97,Bills,EXPENSE,22,453.68,2,1
58163.61,Shopping,INCOME,7,515.93,0,1
84037.61,Other,INCOME,9,478.52,7,1
78842.96,Shopping,INCOME,3,921.12,2,1
40988.47,Other,INCOME,4,705.25,7,1
6257.14,Other,INCOME,0,657.23,10,1
51870.08,Other,INCOME,7,102.14,1,1
13097.11,Salary,INCOME,7,248.08,6,0
96024.18,Travel,INCOME,2,536.9,20,1
28462.67,Bills,INCOME,13,188.05,2,0
10558.73,Salary,EXPENSE,6,543.61,0,0
84751.22,Entertainment,INCOME,17,758.3,1,1
41648.83,Shopping,INCOME,11,622.58,16,1
40163.92,Travel,INCOME,13,326.1,9,0
93012.73,Travel,EXPENSE,10,139.51,5,1
52354.99,Entertainment,INCOME,13,584.0,10,1
61364.6,Bills,INCOME,5,536.86,5,1
84077.83,Shopping,INCOME,1,328.34,1,1
67001.39,Other,EXPENSE,19,540.39,14,1
73371.98,Other,EXPENSE,6,745.79,0,1
43287.45,Bills,INCOME,9,126.78,14,0
74909.76,Entertainment,INCOME,4,427.48,17,1
77790.71,Travel,INCOME,4,529.18,12,1
72251.4,Travel,EXPENSE,16,993.94,15,1
22688.34,Shopping,INCOME,2,956.59,0,1
66600.52,Travel,EXPENSE,8,637.73,11,1
75451.51,Salary,INCOME,15,242.72,13,1
95406.28,Travel,INCOME,15,644.32,1,1
33092.64,Shopping,INCOME,22,584.01,6,1
12626.42,Bills,EXPENSE,23,636.03,4,0
34471.87,Other,INCOME,0,312.17,5,1
4223.79,Salary,EXPENSE,10,342.18,9,0
52144.7,Salary,EXPENSE,18,795.76,14,1
29352.51,Food,INCOME,15,971.07,17,1
6961.59,Other,INCOME,20,784.34,9,1
64510.1,Travel,INCOME,10,380.11,0,1
96536.55,Entertainment,INCOME,23,671.13,15,1
20762.55,Salary,EXPENSE,19,848.14,5,1
60248.65,Shopping,INCOME,22,437.7,0,1
42352.9,Travel,EXPENSE,21,614.96,10,0
59302.82,Other,INCOME,5,421.75,1,1
2451.74,Entertainment,INCOME,6,59.16,4,0
4767.49,Other,EXPENSE,18,511.65,3,0
94534.98,Bills,EXPENSE,12,143.78,7,1
42458.62,Entertainment,EXPENSE,10,891.09,17,1
7615.85,Entertainment,EXPENSE,3,365.98,6,1
28056.34,Other,EXPENSE,10,403.7,0,1
65610.91,Bills,EXPENSE,16,766.95,2,1
92603.92,Shopping,INCOME,21,620.99,14,1
58157.54,Shopping,INCOME,15,340.63,10,1
37116.81,Shopping,EXPENSE,10,324.21,20,1
62937.91,Travel,EXPENSE,14,114.73,16,1
89014.66,Other,INCOME,2,559.15,19,1
16087.34,Shopping,EXPENSE,23,853.24,11,1
93306.21,Bills,EXPENSE,2,394.36,10,1
6756.75,Salary,EXPENSE,2,299.37,11,1
71067.73,Shopping,EXPENSE,1,803.83,1,1
66497.87,Bills,INCOME,19,881.71,14,1
51313.44,Other,EXPENSE,9,951.07,6,1
36269.49,Other,EXPENSE,5,723.5,2,1
73795.78,Shopping,INCOME,0,736.78,5,1
99866.9,Bills,EXPENSE,9,643.99,0,1
9070.91,Other,EXPENSE,17,901.18,11,1
66020.46,Shopping,INCOME,18,316.98,18,1
2739.62,Other,INCOME,19,913.1,2,1
91094.15,Travel,EXPENSE,10,302.49,0,1
90009.44,Food,EXPENSE,6,799.92,7,1
50258.83,Shopping,INCOME,2,202.13,19,1
62360.1,Salary,EXPENSE,14,427.52,13,1
49382.2,Shopping,EXPENSE,3,768.0,4,1
16584.15,Food,EXPENSE,16,83.58,7,0
29035.42,Other,INCOME,17,34.37,19,0
60254.07,Entertainment,EXPENSE,18,379.85,13,1
36078.34,Travel,EXPENSE,18,107.69,18,0
3658.23,Travel,EXPENSE,21,216.96,10,0
56180.71,Other,EXPENSE,3,442.27,4,1
43132.26,Other,INCOME,15,53.83,9,0
71166.91,Salary,EXPENSE,15,85.08,20,1
54808.19,Entertainment,EXPENSE,19,115.15,16,1
47939.4,Food,INCOME,0,112.01,6,1
2341.48,Travel,INCOME,8,592.43,13,0
49334.62,Shopping,INCOME,12,344.94,15,1
75125.36,Travel,INCOME,22,859.66,14,1
7570.4,Bills,EXPENSE,3,394.37,6,1
95970.12,Entertainment,EXPENSE,2,652.32,1,1
88886.84,Other,INCOME,0,954.11,18,1
85978.38,Travel,EXPENSE,13,398.94,14,1
34569.73,Entertainment,INCOME,12,914.0,12,1
60479.38,Other,EXPENSE,7,218.2,14,1
49340.57,Salary,INCOME,16,818.79,0,1
86671.45,Food,INCOME,20,48.56,13,1
18301.44,Shopping,EXPENSE,0,799.08,12,1
53474.95,Bills,INCOME,9,881.68,17,1
55228.34,Entertainment,EXPENSE,7,468.12,19,1
84080.92,Bills,EXPENSE,4,524.6,10,1
83854.81,Travel,INCOME,17,945.55,8,1
99893.67,Food,EXPENSE,19,769.3,18,1
78183.21,Travel,INCOME,16,861.93,7,1
54288.96,Travel,INCOME,6,396.38,18,1
19291.23,Travel,EXPENSE,1,258.1,7,1
43925.62,Entertainment,INCOME,13,421.09,8,0
73818.52,Salary,INCOME,3,392.89,15,1
13070.43,Bills,EXPENSE,3,457.37,11,1
57529.99,Bills,INCOME,1,121.83,11,1
536.85,Food,EXPENSE,23,776.25,8,1
37018.65,Travel,EXPENSE,22,311.61,6,0
89168.67,Food,INCOME,17,381.21,3,1
91747.42,Other,EXPENSE,12,76.13,16,1
39996.88,Salary,EXPENSE,10,341.7,20,0
97136.19,Shopping,EXPENSE,23,398.24,7,1
75318.31,Other,EXPENSE,15,452.08,8,1
19880.54,Other,INCOME,20,685.99,8,0
84767.58,Shopping,INCOME,13,28.66,7,1
85130.12,Food,INCOME,20,979.42,4,1
15026.09,Travel,INCOME,18,471.58,8,0
69062.03,Salary,INCOME,23,872.29,6,1
53061.18,Entertainment,INCOME,21,786.1,1,1
32518.17,Salary,INCOME,0,979.84,18,1
2986.2,Salary,EXPENSE,13,682.97,11,0
11394.52,Travel,INCOME,22,790.72,0,1
81633.84,Salary,INCOME,17,272.01,15,1
3440.92,Salary,INCOME,5,810.47,18,1
66093.61,Shopping,EXPENSE,9,811.3,19,1
25545.55,Entertainment,INCOME,13,576.08,9,0
8500.12,Salary,INCOME,22,698.16,11,0
13086.54,Shopping,EXPENSE,16,7.75,0,0
96686.01,Salary,EXPENSE,20,992.83,6,1
46122.68,Salary,INCOME,22,751.26,18,1
31338.8,Food,INCOME,22,212.86,7,0
42285.13,Salary,INCOME,22,91.1,1,0
44523.35,Bills,EXPENSE,4,683.09,19,1
65628.51,Bills,INCOME,2,737.67,7,1
27094.88,Other,INCOME,17,281.84,9,0
70576.11,Salary,EXPENSE,10,713.63,4,1
88705.5,Entertainment,EXPENSE,20,213.27,5,1
80977.3,Salary,INCOME,12,658.43,18,1
12513.2,Travel,EXPENSE,4,414.56,10,1
63739.51,Salary,INCOME,3,827.94,10,1
13032.97,Salary,EXPENSE,16,865.3,14,1
67529.82,Entertainment,INCOME,2,932.36,0,1
57706.93,Food,INCOME,3,76.07,12,1
38213.38,Salary,EXPENSE,3,999.36,16,1
75836.94,Bills,INCOME,9,172.46,9,1
48972.8,Salary,INCOME,22,184.72,15,0
66927.08,Shopping,INCOME,14,4.73,15,1
88741.24,Salary,EXPENSE,10,242.25,10,1
15724.57,Other,EXPENSE,17,968.91,5,1
57196.54,Entertainment,EXPENSE,19,409.1,12,1
2001.89,Entertainment,INCOME,11,910.56,6,1
21540.03,Entertainment,INCOME,14,63.18,9,0
82536.16,Entertainment,EXPENSE,3,768.54,0,1
18931.75,Salary,INCOME,0,831.97,18,1
2166.44,Food,EXPENSE,15,520.19,1,0
51235.98,Salary,INCOME,22,705.05,13,1
93925.09,Travel,EXPENSE,1,498.71,1,1
88935.73,Entertainment,EXPENSE,8,504.61,19,1
69539.68,Bills,INCOME,23,304.47,14,1
93390.28,Travel,INCOME,11,59.27,15,1
67336.1,Shopping,INCOME,12,316.66,4,1
39546.96,Salary,INCOME,2,773.41,16,1
10341.14,Entertainment,INCOME,15,476.63,11,1
91947.78,Food,EXPENSE,9,333.84,4,1
6147.96,Bills,EXPENSE,12,611.46,7,0
12544.48,Salary,INCOME,21,952.04,8,1
